post_id,post_facebook_post_id,post_page_id,post_post_url,post_thumbnail_url,post_caption,post_total_comment_count,post_share_count,post_media_urls_count,post_creation_time,post_facebook_creation_time,post_created_at,post_updated_at,post_tagged_bank,post_tagged_banks,page_id,page_facebook_id,page_name,page_profile_url,page_profile_picture_url,page_is_business_page_active,page_delegate_page_id,page_is_additional_profile_plus,page_created_at,page_updated_at,post_reaction_Angry,post_reaction_Care,post_reaction_Haha,post_reaction_Like,post_reaction_Love,post_reaction_Sad,post_reaction_Wow,post_reactions_total,post_media_items,post_media_urls,post_media_types,comments_exported,comment_likes_sum,comment_replies_sum,unique_comment_authors,any_comment_tagged,comment_tagged_banks_union,verified_authors,any_verified_author,comments_export_coverage
7803,3775761792727299,3666,https://www.facebook.com/groups/bcub.bd/permalink/3775761792727299/,,বর্তমানে প্রিমিয়ার ব্যাংকের অবস্থা কিহ?,10,0,0,2025-12-15T15:28:58+00:00,1765812538,2025-12-30T18:56:07.721248+00:00,2025-12-30T18:56:07.721248+00:00,,,3666,2248656405437853,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,,False,122168846363436,False,2025-12-29T20:57:59.033129+00:00,2025-12-30T18:56:07.138256+00:00,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20,0,,,0,0,0,0,0,,0,0,0.0
7661,3781668528803292,3666,https://www.facebook.com/groups/bcub.bd/permalink/3781668528803292/,,আচ্ছা বিকাশ থেকে সব চেয়ে কম খরচ এ কি ভাবে টাকা উঠানো যাই?,60,4,0,2025-12-23T19:39:43+00:00,1766518783,2025-12-30T18:56:07.721248+00:00,2025-12-30T18:56:07.721248+00:00,,,3666,2248656405437853,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,,False,122168846363436,False,2025-12-29T20:57:59.033129+00:00,2025-12-30T18:56:07.138256+00:00,0.0,0.0,0.0,57.0,0.0,0.0,0.0,57,0,,,60,56,52,42,1,Dutch-Bangla Bank PLC|United Commercial Bank|Unspecified Bank|BRAC Bank PLC,0,0,1.0
3743,855432250143577,3766,https://www.facebook.com/reel/1117736930032240/,,"প্রাইম ইয়ুথ-এর সাথে এখন পাচ্ছেন ১ লাখ টাকার লাইফ ইনস্যুরেন্স সুবিধা!  প্রাইম ইয়ুথ নিয়ে বিস্তারিত জানতে ভিজিট করুন: tinyurl.com/Prime-Youth  এছাড়াও যেকোনো ধরনের ব্যাংকিং সেবা পেতে কল করুন ১৬২১৮-এ যেকোনো সময়, যেকোনো প্রয়োজনে।সাইন ল্যাঙ্গুয়েজ ভিডিও কল সার্ভিস নিতে কল করুন হোয়াটসঅ্যাপ দিয়ে: ০১৩ ২১১ ১৬২১৮ (সকাল ১০ টা - বিকাল ৪ টা)  #LiveLimitless #PrimeYouth #PrimeBank",1,16,1,2025-10-03T10:01:44+00:00,1759485704,2025-12-29T21:09:45.406206+00:00,2025-12-29T21:09:45.406206+00:00,['Prime Bank'],Prime Bank,3766,100070304281907,Prime Bank,https://www.facebook.com/primebankofficial,https://scontent-dus1-1.xx.fbcdn.net/v/t39.30808-1/491978047_725430023143801_6888543072768831988_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=109&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=Q_a0Au7mwgQQ7kNvwH30vF3&_nc_oc=AdnBY-DkjdJB5edhPvT3Y7F2dD_uoFNL4HPaDBHAKe5QtI2Q27-v8jP--cflJz0IPcg&_nc_zt=24&_nc_ht=scontent-dus1-1.xx&_nc_gid=8Z4POASt-MG0UleoOUYRbw&oh=00_Afn3Oo1479JhxU0y2PgQHbvZ2QOapwLO57iKADhQHOAg8Q&oe=6958BD74,False,1543200072594090,True,2025-12-29T21:09:45.329961+00:00,2025-12-29T21:36:26.332148+00:00,0.0,1.0,0.0,142.0,9.0,0.0,0.0,152,0,,,0,0,0,0,0,,0,0,0.0
3672,3785734581730020,3666,https://www.facebook.com/groups/bcub.bd/permalink/3785734581730020/,,"আমি 17/12/2024 এ UCB Bank থেকে $5000 ইনড্রোসমেন্ট করে ছিলাম, $5000 এখনো শেষ হয় নাই। যেহেতু এক বছর পার হয়ে গেছে, এখন কি আবার নতুন করে ইনড্রোসমেন্ট করতে হবে?  (অভিজ্ঞদের পরামর্শ চাচ্ছি)",3,0,0,2025-12-27T06:37:56+00:00,1766817476,2025-12-29T20:57:59.279589+00:00,2025-12-30T18:56:07.721248+00:00,['United Commercial Bank'],United Commercial Bank,3666,2248656405437853,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,,False,122168846363436,False,2025-12-29T20:57:59.033129+00:00,2025-12-30T18:56:07.138256+00:00,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10,0,,,3,2,0,3,1,United Commercial Bank,0,0,1.0
7744,3778601135776698,3666,https://www.facebook.com/groups/bcub.bd/permalink/3778601135776698/,,বাংলাদেশে ভিসা কাড নিবো কিভাবে? নিতে হলে কি কি ডকুমেন্ট লাগবে জানাবেন?,9,0,0,2025-12-20T08:17:33+00:00,1766218653,2025-12-30T18:56:07.721248+00:00,2025-12-30T18:56:07.721248+00:00,,,3666,2248656405437853,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,,False,122168846363436,False,2025-12-29T20:57:59.033129+00:00,2025-12-30T18:56:07.138256+00:00,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3,0,,,0,0,0,0,0,,0,0,0.0
3653,3787329168237228,3666,https://www.facebook.com/groups/bcub.bd/permalink/3787329168237228/,,Brack Bank & City Bank এ account করতে গিয়েছিলাম।তারা Account opening এর জন্য ট্রেড লাইসেন্স চাইছে।ট্রেড লাইসেন্স বাদে কীভাবে কথা বললে account খুলে দিবে আমার Visa card দরকার।,42,1,0,2025-12-29T06:25:48+00:00,1766989548,2025-12-29T20:57:59.279589+00:00,2025-12-30T18:56:07.721248+00:00,['City Bank'],City Bank,3666,2248656405437853,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,,False,122168846363436,False,2025-12-29T20:57:59.033129+00:00,2025-12-30T18:56:07.138256+00:00,0.0,0.0,0.0,28.0,0.0,0.0,0.0,28,0,,,41,4,49,18,1,BRAC Bank PLC|Eastern Bank PLC|City Bank|Prime Bank,0,0,0.9762
7772,3777155765921235,3666,https://www.facebook.com/groups/bcub.bd/permalink/3777155765921235/,,"আমি ৩০ তারিখে Visa কার্ড এর জন্য আবেদন করেছি! আবেদন করার সময় DBL অফিস থেকে বলেছে ২ সপ্তাহ পরে ২ টি মেসেজ ঢুকলে কার্ড নিয়ে যাইয়েন!আমার একটি মেসজ গত বৃহস্পতিবার ঢুকছে, মেসেজটি নিচে দেওয়া হইলো-   Dear Sir,Your DBBL Debit Card has been handed over to Courier for delivery to your preferred branch. Please collect after 3 working days. Helpline 16216  এখন দ্বিতীয় মেসেজ কবে আসবে কেউ একটু হেল্প করুন!",12,0,0,2025-12-17T07:58:53+00:00,1765958333,2025-12-30T18:56:07.721248+00:00,2025-12-30T18:56:07.721248+00:00,['Dutch-Bangla Bank PLC'],Dutch-Bangla Bank PLC,3666,2248656405437853,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,,False,122168846363436,False,2025-12-29T20:57:59.033129+00:00,2025-12-30T18:56:07.138256+00:00,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8,0,,,0,0,0,0,0,,0,0,0.0
7499,1262004455968891,7566,https://www.facebook.com/TheCityBank/posts/pfbid0R7Mz8cszkTpo7MJQmuJ62KRQg6Mti88fSMJkJq8HWVGtjYLcU61NjWPAVzM8Xdprl,,হঠাৎ লোন প্রয়োজন? সিটি ব্যাংকে ফিক্সড ডিপোজিট অথবা ডিপিএস থাকলে লোন পাওয়া খুব সিম্পল। সিটিটাচ অ্যাপের 'Loan Services' অপশনে গিয়ে ৫ লাখ টাকা পর্যন্ত লোন নিন জাস্ট কয়েকটা ট্যাপে।  #CityBank #Citytouch,897,59,1,2025-10-09T10:35:03+00:00,1760006103,2025-12-30T16:06:46.488202+00:00,2025-12-30T16:06:46.488202+00:00,['City Bank'],City Bank,7566,100064780443990,City Bank,https://www.facebook.com/TheCityBank,https://scontent-muc2-1.xx.fbcdn.net/v/t39.30808-1/448846040_895416019294405_1193270746606245069_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=jqY22vpq_SIQ7kNvwEwTcUM&_nc_oc=AdkCCOd5y_nqXuLnA0haWLECG9MCYaFbvKQUMUAUv9mtIDOSO2CpThAN1yjvm9NFk2wt3wideaQ0xhD_rAS8Cz_H&_nc_zt=24&_nc_ht=scontent-muc2-1.xx&_nc_gid=5NtprkYblrKEIHufypduPg&oh=00_AflZt1KCiUPf7Anx_NrJZR7YdlGB4MuCsxSS8UqaReSdAA&oe=6959ECA4,False,475307772504363,True,2025-12-30T15:57:49.257464+00:00,2025-12-30T16:32:52.53294+00:00,1.0,28.0,11.0,4104.0,313.0,0.0,6.0,4463,1,,Other,0,0,0,0,0,,0,0,0.0
7753,3777273492576129,3666,https://www.facebook.com/groups/bcub.bd/permalink/3777273492576129/,,"They came to us first and encouraged us to take a loan. From day one, we were very clear: **we only need the loan if a specific amount can be approved at a low interest rate. Otherwise, we are not interested.**   They assured us that they have a **manufacturing loan scheme with low interest** and clearly said that **we are eligible**.  Based on that assurance, they asked for everything — full sales data, internal financials, trade licenses of all branches, stock lists, factory licenses, and many other documents. Not only that, they also asked for **my parents’ NID and signatures**, plus a **third-party guarantor**. We arranged all of it. Everyone was physically present at the bank, signed their papers, and even gave **fingerprint verification**.  Then after **five days**, they came back and said they could offer **only 30% of the loan amount** we originally discussed.  My simple question is — **if they were not sure, why take signatures and fingerprints from my parents and the guarantor in the first place?**  Wasn’t all the sales data and financial information enough for them to decide before involving guarantors?  Why collect sensitive personal information and signatures when the actual loan amount was never confirmed?  This process wasted our time and unnecessarily involved family members and a third party, all based on promises that were not honored. Honestly, this doesn’t feel professional, and it definitely doesn’t feel ethical.  Just sharing my experience so others can be aware.  I am very concerned about the information that was taken from me and the NID signatures of my parents. The NID signatures of the 3rd party. Does this fall within any banking ethics?",3,2,0,2025-12-17T07:58:05+00:00,1765958285,2025-12-30T18:56:07.721248+00:00,2025-12-30T18:56:07.721248+00:00,,,3666,2248656405437853,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,,False,122168846363436,False,2025-12-29T20:57:59.033129+00:00,2025-12-30T18:56:07.138256+00:00,1.0,0.0,0.0,17.0,0.0,4.0,0.0,22,0,,,0,0,0,0,0,,0,0,0.0
7519,1211464224360445,7596,https://www.facebook.com/BRACBANK/posts/1771097066940779:1771097066940779,https://scontent-dus1-1.xx.fbcdn.net/v/t39.30808-6/558756514_1211464227693778_2451759033844550586_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=cc71e4&_nc_ohc=iOVFn8fk_Q4Q7kNvwEedZmV&_nc_oc=AdnRPNL03Q73U60LZfbMGH-UA3-htrumZBp4YO1z2yiQvXB1zvoB8SgC1GV5dNjJ9JBYwCBT6unXHPxtVb2zcfo9&_nc_zt=23&_nc_ht=scontent-dus1-1.xx&_nc_gid=jG02zBTA92VodPsb2vgnLg&oh=00_AfkDrzDyUVCppjegOD3umOYfgABk8ATBuIyNkz29VdlqIQ&oe=695A058C,,244,5,1,2025-10-06T05:02:29+00:00,1759726949,2025-12-30T18:48:14.791994+00:00,2025-12-30T18:48:14.791994+00:00,['BRAC Bank PLC'],BRAC Bank PLC,7596,100064906353407,BRAC Bank PLC,https://www.facebook.com/BRACBANK,https://scontent-muc2-1.xx.fbcdn.net/v/t39.30808-1/494854354_1089318006575068_1115963959628129088_n.jpg?stp=c83.83.1882.1882a_cp0_dst-jpg_s40x40_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=izaWvMx19_MQ7kNvwHXY83r&_nc_oc=Adn8nHF5_yJp1N0xHR42YXHsLrj5gEYNJermJZMhYxfXw6zJ6_38vEtqbmagv-5BpMw&_nc_zt=24&_nc_ht=scontent-muc2-1.xx&_nc_gid=XIGVZktdNqNL7QO8o7RW9w&oh=00_AfmtjhdEkFbmTY2uxyQlQRlT4kw0TJ8RPmFqsGrE3gZ6ZA&oe=6959E880,False,164557134849,True,2025-12-30T18:48:14.752087+00:00,2025-12-30T18:54:27.003469+00:00,0.0,31.0,2.0,1029.0,415.0,1.0,2.0,1480,1,https://scontent-dus1-1.xx.fbcdn.net/v/t39.30808-6/558756514_1211464227693778_2451759033844550586_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=cc71e4&_nc_ohc=iOVFn8fk_Q4Q7kNvwEedZmV&_nc_oc=AdnRPNL03Q73U60LZfbMGH-UA3-htrumZBp4YO1z2yiQvXB1zvoB8SgC1GV5dNjJ9JBYwCBT6unXHPxtVb2zcfo9&_nc_zt=23&_nc_ht=scontent-dus1-1.xx&_nc_gid=jG02zBTA92VodPsb2vgnLg&oh=00_AfkDrzDyUVCppjegOD3umOYfgABk8ATBuIyNkz29VdlqIQ&oe=695A058C,Photo,163,38,120,76,1,BRAC Bank PLC,0,0,0.668
7718,3778408799129265,3666,https://www.facebook.com/groups/bcub.bd/permalink/3778408799129265/,https://scontent-hou1-1.xx.fbcdn.net/v/t39.30808-6/602328933_2942949326059726_4792956180255912041_n.jpg?stp=dst-jpg_p526x296_tt6&_nc_cat=100&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=17Is-AlHkTUQ7kNvwGO0s9M&_nc_oc=AdkXTLoMk8CPIWciQC9-PEBk6M2F5YxmTx0EKeuZYw5GEa7z-Xt8OEqEzaqHiIWjjGI&_nc_zt=23&_nc_ht=scontent-hou1-1.xx&_nc_gid=SvO-wOsP_I_NSDJvA3YblQ&oh=00_AfmMmeUEzKTD1G4uOogH9-6WIYZjhBDbAD7T9EkxD3hKJw&oe=695A0E55,,133,1,1,2025-12-21T06:53:05+00:00,1766299985,2025-12-30T18:56:07.721248+00:00,2025-12-30T18:56:07.721248+00:00,,,3666,2248656405437853,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,,False,122168846363436,False,2025-12-29T20:57:59.033129+00:00,2025-12-30T18:56:07.138256+00:00,0.0,1.0,1.0,178.0,7.0,0.0,34.0,221,0,,,0,0,0,0,0,,0,0,0.0
3667,3785833675053444,3666,https://www.facebook.com/groups/bcub.bd/permalink/3785833675053444/,,বাংলাদেশের মাল্টিকারেন্সি কার্ড ভালো কোনটা ব্র্যাক নাকি প্রাইম ? আমি কি চাইলে এক সাথেই 2 টা কার্ড এ ডলার এন্ড্রোস করতে পারবো?,11,0,0,2025-12-27T17:11:52+00:00,1766855512,2025-12-29T20:57:59.279589+00:00,2025-12-30T18:56:07.721248+00:00,['BRAC Bank PLC'],BRAC Bank PLC,3666,2248656405437853,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,,False,122168846363436,False,2025-12-29T20:57:59.033129+00:00,2025-12-30T18:56:07.138256+00:00,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4,0,,,11,2,9,10,1,Eastern Bank PLC|BRAC Bank PLC,0,0,1.0
3661,3786506241652854,3666,https://www.facebook.com/groups/bcub.bd/permalink/3786506241652854/,,,76,2,0,2025-12-28T14:21:08+00:00,1766931668,2025-12-29T20:57:59.279589+00:00,2025-12-30T18:56:07.721248+00:00,,,3666,2248656405437853,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,,False,122168846363436,False,2025-12-29T20:57:59.033129+00:00,2025-12-30T18:56:07.138256+00:00,0.0,1.0,0.0,83.0,5.0,1.0,0.0,90,0,,,68,50,72,41,1,BRAC Bank PLC|United Commercial Bank|Bangladesh Bank,0,0,0.8947
7685,3781912815445530,3666,https://www.facebook.com/groups/bcub.bd/permalink/3781912815445530/,,savings একাউন্ট এর জন্য কোন ব্যাংক ভালো এবং বিশ্বাস যোগ্য সার্ভিস ভালো কোন ব্যাংক সারা বাংলাদেশ এর মধ্যে  পরিচিত..,68,0,0,2025-12-22T21:12:42+00:00,1766437962,2025-12-30T18:56:07.721248+00:00,2025-12-30T18:56:07.721248+00:00,,,3666,2248656405437853,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,,False,122168846363436,False,2025-12-29T20:57:59.033129+00:00,2025-12-30T18:56:07.138256+00:00,0.0,0.0,0.0,55.0,0.0,0.0,0.0,55,0,,,0,0,0,0,0,,0,0,0.0
7490,1259384082897595,7566,https://www.facebook.com/TheCityBank/posts/pfbid02NcSTgTSuNWmaCGbkKQjsZs9SDq1P4jkBqiuT9Z3NjKqB8ftNHeRFcxfy9C4aRkTkl,,"Enjoy 10% savings at pandamart when you pay with your City Bank American Express Credit Card.  *Save up to BDT 250 per transaction on a minimum spend of BDT 2,000. *The offer is valid till 30 October and applicable for a maximum of two transactions.   #CityBank #AMEX",52,15,1,2025-10-06T15:00:29+00:00,1759762829,2025-12-30T15:57:49.316648+00:00,2025-12-30T16:32:52.586089+00:00,"['American Express', 'City Bank']",American Express|City Bank,7566,100064780443990,City Bank,https://www.facebook.com/TheCityBank,https://scontent-muc2-1.xx.fbcdn.net/v/t39.30808-1/448846040_895416019294405_1193270746606245069_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=jqY22vpq_SIQ7kNvwEwTcUM&_nc_oc=AdkCCOd5y_nqXuLnA0haWLECG9MCYaFbvKQUMUAUv9mtIDOSO2CpThAN1yjvm9NFk2wt3wideaQ0xhD_rAS8Cz_H&_nc_zt=24&_nc_ht=scontent-muc2-1.xx&_nc_gid=5NtprkYblrKEIHufypduPg&oh=00_AflZt1KCiUPf7Anx_NrJZR7YdlGB4MuCsxSS8UqaReSdAA&oe=6959ECA4,False,475307772504363,True,2025-12-30T15:57:49.257464+00:00,2025-12-30T16:32:52.53294+00:00,1.0,10.0,2.0,1824.0,118.0,0.0,0.0,1955,1,,Other,43,48,1,41,1,City Bank,0,0,0.8269
7741,3780250575611754,3666,https://www.facebook.com/groups/bcub.bd/permalink/3780250575611754/,,"IBBL এর এটিএম থেকে টাকা তুলতে গিয়ে টাকা বের হওয়ার আগ মুহূর্তে এটিএম বন্ধ হয়ে গেছে হঠাৎ করে। এদিকে টাকাও কেটে নিয়েছে একাউন্ট থেকে, কিন্তু আমি ক্যাশ পাইনি। সে ক্ষেত্রে এখন কি করব???",7,0,0,2025-12-20T20:28:15+00:00,1766262495,2025-12-30T18:56:07.721248+00:00,2025-12-30T18:56:07.721248+00:00,['Islami Bank Bangladesh'],Islami Bank Bangladesh,3666,2248656405437853,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,,False,122168846363436,False,2025-12-29T20:57:59.033129+00:00,2025-12-30T18:56:07.138256+00:00,0.0,0.0,0.0,19.0,0.0,3.0,0.0,22,0,,,0,0,0,0,0,,0,0,0.0
7526,1214274084079459,7596,https://www.facebook.com/BRACBANK/posts/pfbid02NdCoMsjKsVKKmTo38P1dgPSDwJ3KncKoisHNP9tmW1Pvr7H2FSi1Yjp71Bjs7Khol,https://scontent-muc2-1.xx.fbcdn.net/v/t39.30808-6/558767540_1214274057412795_7142073435514846025_n.jpg?stp=dst-jpg_s640x640_tt6&_nc_cat=104&ccb=1-7&_nc_sid=833d8c&_nc_ohc=KmSGmzHxLA8Q7kNvwFRBVUR&_nc_oc=Adm99areWlLUtIdgL46gysp9tbbmgds37bLHod4JEGcsuwKHoNZf9KdODotixCdN_3g&_nc_zt=23&_nc_ht=scontent-muc2-1.xx&_nc_gid=hYUOs1nkyHX8vXoijeIDSA&oh=00_AfnMiLtcWDG-u8OSmuDMX-rvNJlzJ-8_YCo9GOWJBc62AQ&oe=6959F948,"Every vision deserves clarity. Every eye deserves care. On World Sight Day 2025, BRAC Bank stands for the gift of sight — reminding everyone to cherish, protect, and prioritise their vision.   #WorldSightDay #LoveYourEyes #BRACBank",10,9,1,2025-10-09T07:54:32+00:00,1759996472,2025-12-30T18:54:27.048113+00:00,2025-12-30T18:54:27.048113+00:00,['BRAC Bank PLC'],BRAC Bank PLC,7596,100064906353407,BRAC Bank PLC,https://www.facebook.com/BRACBANK,https://scontent-muc2-1.xx.fbcdn.net/v/t39.30808-1/494854354_1089318006575068_1115963959628129088_n.jpg?stp=c83.83.1882.1882a_cp0_dst-jpg_s40x40_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=izaWvMx19_MQ7kNvwHXY83r&_nc_oc=Adn8nHF5_yJp1N0xHR42YXHsLrj5gEYNJermJZMhYxfXw6zJ6_38vEtqbmagv-5BpMw&_nc_zt=24&_nc_ht=scontent-muc2-1.xx&_nc_gid=XIGVZktdNqNL7QO8o7RW9w&oh=00_AfmtjhdEkFbmTY2uxyQlQRlT4kw0TJ8RPmFqsGrE3gZ6ZA&oe=6959E880,False,164557134849,True,2025-12-30T18:48:14.752087+00:00,2025-12-30T18:54:27.003469+00:00,0.0,1.0,0.0,91.0,20.0,0.0,0.0,112,1,https://scontent-muc2-1.xx.fbcdn.net/v/t39.30808-6/558767540_1214274057412795_7142073435514846025_n.jpg?stp=dst-jpg_s640x640_tt6&_nc_cat=104&ccb=1-7&_nc_sid=833d8c&_nc_ohc=KmSGmzHxLA8Q7kNvwFRBVUR&_nc_oc=Adm99areWlLUtIdgL46gysp9tbbmgds37bLHod4JEGcsuwKHoNZf9KdODotixCdN_3g&_nc_zt=23&_nc_ht=scontent-muc2-1.xx&_nc_gid=hYUOs1nkyHX8vXoijeIDSA&oh=00_AfnMiLtcWDG-u8OSmuDMX-rvNJlzJ-8_YCo9GOWJBc62AQ&oe=6959F948,Other,0,0,0,0,0,,0,0,0.0
3721,3783222421981236,3666,https://www.facebook.com/groups/bcub.bd/permalink/3783222421981236/,,"বর্তমানে EBL একটি ক্রেডিট কার্ড আছে. যার লিমিট ৯০ হাজার টাকা. বাংলাদেশে কোন ব্যাংক কি ""Card against card"" বা ""secured card"" ক্রেডিট কার্ড দিয়ে থাকে.??",1,0,0,2025-12-24T08:34:16+00:00,1766565256,2025-12-29T20:57:59.279589+00:00,2025-12-30T18:56:07.721248+00:00,['Eastern Bank PLC'],Eastern Bank PLC,3666,2248656405437853,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,,False,122168846363436,False,2025-12-29T20:57:59.033129+00:00,2025-12-30T18:56:07.138256+00:00,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2,0,,,1,0,0,1,0,,0,0,1.0
3640,3787636928206452,3666,https://www.facebook.com/groups/bcub.bd/permalink/3787636928206452/,,Brac Bank থেকে AB Bank এ NPSBতে টাকা পাঠানোর সময় একাউন্ট থেকে টাকা কেটে নিয়েছে কিন্তু ২ঘন্টার ও বেশি সময় হয়ে গেলেও AB Bank এ টাকা জমা হয়নি। এখন এটা সমাধান করবো কিভাবে? এটা কি ইন্সট্যান্ট সমাধান করা যাবে নাকি সময় লাগবে?,0,0,0,2025-12-29T18:23:42+00:00,1767032622,2025-12-29T20:57:59.279589+00:00,2025-12-29T23:31:13.847272+00:00,"['AB Bank', 'BRAC Bank PLC']",AB Bank|BRAC Bank PLC,3666,2248656405437853,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,,False,122168846363436,False,2025-12-29T20:57:59.033129+00:00,2025-12-30T18:56:07.138256+00:00,,,,,,,,0,0,,,0,0,0,0,0,,0,0,0.0
7754,3777208682582610,3666,https://www.facebook.com/groups/bcub.bd/permalink/3777208682582610/,,"আপডেট: দুপুর ৩:০০ টার পর আবার ঠিক হয়ে গেছে।  বিকাশে 10,000 টাকা লোন লিমিট হঠাৎ ওভারনাইট 0 হয়ে গেলো। এমন নয় যে ট্রানজেকশন কমে গেছে, বরং বেড়েছে। তাহলে এমনটা হওয়ার কারণ কী?",139,3,0,2025-12-17T07:58:34+00:00,1765958314,2025-12-30T18:56:07.721248+00:00,2025-12-30T18:56:07.721248+00:00,,,3666,2248656405437853,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,,False,122168846363436,False,2025-12-29T20:57:59.033129+00:00,2025-12-30T18:56:07.138256+00:00,1.0,0.0,1.0,92.0,0.0,16.0,0.0,110,0,,,0,0,0,0,0,,0,0,0.0
7528,1214124090761125,7596,https://www.facebook.com/BRACBANK/posts/pfbid02t2r819BT9UPY5CiVZNxhoPV8gAHhJG9H2hh3BWWpP2B1yYt8Fe6ypf7B24neZZswl,https://scontent-muc2-1.xx.fbcdn.net/v/t39.30808-6/558923040_1213630747477126_1430034417849120882_n.jpg?stp=dst-jpg_p552x414_tt6&_nc_cat=102&ccb=1-7&_nc_sid=127cfc&_nc_ohc=LJMdUnjrzKAQ7kNvwGoYyMO&_nc_oc=AdlGdiRDVN4KSLge7L1FelWUE0CzmVH3pmJIhxAXlKdZU7p0I2YKMZGbi61TjyC3B6U&_nc_zt=23&_nc_ht=scontent-muc2-1.xx&_nc_gid=hYUOs1nkyHX8vXoijeIDSA&oh=00_AfnEx3qJ_RUrUF4gJAqHRsidFoYBkfNXj-5B0ssS3ARbgQ&oe=6959F434,"BRAC Bank Premium Banking Customers can now enjoy up to 15% discount, complimentary patient special lounge access and customised health check-up packages at Medpark Hospital, Phyathai Phaholyothin Hospital and Phyathai 2 Hospital in Thailand. The bank has partnered with Troika-Aid, a leading medical tourism company in Bangladesh, which enables it to offer its Premium Banking customers exclusive healthcare privileges at the top hospitals in Thailand.   #BRACBank #আস্থাঅবিচল",15,14,1,2025-10-09T04:00:13+00:00,1759982413,2025-12-30T18:54:27.048113+00:00,2025-12-30T18:54:27.048113+00:00,['BRAC Bank PLC'],BRAC Bank PLC,7596,100064906353407,BRAC Bank PLC,https://www.facebook.com/BRACBANK,https://scontent-muc2-1.xx.fbcdn.net/v/t39.30808-1/494854354_1089318006575068_1115963959628129088_n.jpg?stp=c83.83.1882.1882a_cp0_dst-jpg_s40x40_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=izaWvMx19_MQ7kNvwHXY83r&_nc_oc=Adn8nHF5_yJp1N0xHR42YXHsLrj5gEYNJermJZMhYxfXw6zJ6_38vEtqbmagv-5BpMw&_nc_zt=24&_nc_ht=scontent-muc2-1.xx&_nc_gid=XIGVZktdNqNL7QO8o7RW9w&oh=00_AfmtjhdEkFbmTY2uxyQlQRlT4kw0TJ8RPmFqsGrE3gZ6ZA&oe=6959E880,False,164557134849,True,2025-12-30T18:48:14.752087+00:00,2025-12-30T18:54:27.003469+00:00,0.0,2.0,2.0,248.0,63.0,0.0,0.0,315,1,https://scontent-muc2-1.xx.fbcdn.net/v/t39.30808-6/558923040_1213630747477126_1430034417849120882_n.jpg?stp=dst-jpg_p552x414_tt6&_nc_cat=102&ccb=1-7&_nc_sid=127cfc&_nc_ohc=LJMdUnjrzKAQ7kNvwGoYyMO&_nc_oc=AdlGdiRDVN4KSLge7L1FelWUE0CzmVH3pmJIhxAXlKdZU7p0I2YKMZGbi61TjyC3B6U&_nc_zt=23&_nc_ht=scontent-muc2-1.xx&_nc_gid=hYUOs1nkyHX8vXoijeIDSA&oh=00_AfnEx3qJ_RUrUF4gJAqHRsidFoYBkfNXj-5B0ssS3ARbgQ&oe=6959F434,Photo,0,0,0,0,0,,0,0,0.0
